Time_submitted,text,rating,Total_thumbsup,Reply,sentiment,text_length,word_count,text_clean
2022-06-23 15:38:47,Very good🤛 Excellent👌 in sound quality And so impressive in song shuffling What a brilliant platform like Spotify ✅,5,1,,1,115,19,good excellent sound quality impressive song shuffle brilliant platform like spotify
2022-06-05 02:14:52,"Without premium, Spotify is A Pain to Use. Honestly really Bad I'm better of using YouTube Music and get ads every 4-5 songs than not be able to skip a song 6x a day 😂",2,0,,0,167,35,premium spotify pain use honestly bad well youtube music ad 45 song able skip song 6x day
2022-06-05 01:10:13,"the new update is making the app worst, fix it develop.",1,0,,0,55,11,new update make app bad fix develop
2022-06-23 13:01:42,Fix the App it gets worse with every Update randomly pauses etc.,1,0,,0,64,12,fix app get bad update randomly pause etc
2022-06-07 18:40:27,Well I would like to say so far so good so much better than Amazon music unlimited and cheaper. At least you're an honest app that gives full new CDs of music that you promise. Much more music and information so far I'm very happy with this will keep you updated thank you much 🏆🏆🏆🏆🏆😎,5,1,,1,284,55,like far good well amazon music unlimited cheap honest app give new cd music promise music information far happy update thank
2022-06-05 18:35:45,Ahhhh this app randomly crashes and then it will not be useful to play any type of songs ...........it's very irritating,1,0,,0,120,21,ahhhh app randomly crash useful play type song irritating
2022-07-05 02:33:47,I like the feature that has lyrics but it'd be nice to have the option available to cast the lyrics to the same device I'm listening on.,5,0,,1,136,27,like feature lyric nice option available cast lyric device listen
2022-06-20 12:58:49,"I cant even play the songs i want to listen, it has to be on the random playlist",1,0,,0,80,18,not play song want listen random playlist
2022-06-19 19:43:15,"When you pay for premium service and spend months curating playlists just for them to randomly disappear. Much great, such wow..",1,0,,0,128,21,pay premium service spend month curate playlist randomly disappear great wow
2022-07-05 16:43:49,Very easy to use. Updated gebra of music.,5,0,,1,41,8,easy use update gebra music
2022-06-05 07:15:10,Best Music App!,5,0,,1,15,3,good music app
2022-06-23 15:58:09,My only problem random song shuffled.i want to listen to unstoppable sound and it randomly shuffle the song to happier.other tan that it's op,5,0,,1,141,24,problem random song shuffledi want listen unstoppable sound randomly shuffle song happierother tan op
2022-06-14 09:52:02,I like this app because of bts songs is there...,4,0,,1,48,10,like app bts song
2022-06-28 06:09:20,When I play my playlist random songs play that I don't even know,1,0,,0,64,13,play playlist random song play not know
2022-06-21 00:06:35,Premium is well worth it. I plan to use my premium account for my upcoming wedding reception and on the drive down to Florida for my honeymoon. Overall the app is pretty good. No crashing so far,5,0,,1,194,37,premium worth plan use premium account upcoming wedding reception drive florida honeymoon overall app pretty good crashing far
2022-06-18 17:38:53,Great music app professional 👌,5,0,,1,30,5,great music app professional
2022-07-08 21:40:25,Amazing App.. we have left music streaming for you guys.,5,0,,1,56,10,amazing app leave music stream guy
2022-07-05 15:32:54,Great selection of classic period music from the sixties ...,4,0,,1,60,10,great selection classic period music sixty
2022-06-12 22:04:52,Great experience so far lots of music. Im also able to make a play list or queu music over all would recommend.,5,0,,1,111,22,great experience far lot music able play list queu music recommend
2022-06-18 20:45:31,"It's a great app!but can you please add,, 03 by SHMEKERA"" please it's my favorite song.",5,0,,1,87,16,great appbut add 03 shmekera favorite song
2022-06-12 23:49:56,Great music platform!,5,0,,1,21,3,great music platform
2022-07-08 06:19:32,Once again Spotify isn't working properly. Sort it!,1,0,,0,51,8,spotify not work properly sort
2022-07-04 07:46:01,Please removes the add 🙏 🙏 😔 Except this i am fully satisfy with spotify,4,0,,1,72,15,remove add     fully satisfy spotify
2022-06-13 10:49:25,i would have given five stars but its four cause of the adds there are allot of adds,4,0,,1,84,18,give star cause add allot add
2022-07-07 12:56:14,"Poor, music stops randomly , bar dissapears, what's going on??? Think it's time to look at rivals",1,2,,0,97,17,poor music stop randomly bar dissapear go think time look rival
2022-07-07 17:35:44,"Hi, I changed my account to 2 accounts, the monthly fee went up but the changes didn't happen, when you don't do your job properly, how do you expect to receive the fee?",1,0,,0,169,33,hi change account account monthly fee go change not happen not job properly expect receive fee
2022-07-04 17:36:08,"The first few days it was a great app where I could listen to music freely, but now I have six skips an hour! And when I go on my playlist it says THEY ADDED STUFF ON MY PLAYLIST! That's my playlist! How are you gonna add songs that I don't even like! The songs that you add are not why I made the playlist! You're just ruining it, I'm going to a diffrent app. This one is just a waste of time, and money for people who use Spotify premium",1,4,,0,439,91,day great app listen music freely skip hour playlist say add stuff playlist playlist go to add song not like song add playlist ruin go diffrent app waste time money people use spotify premium
2022-06-14 17:04:06,Great and easy to use,5,0,,1,21,5,great easy use
2022-06-10 00:17:00,Love that I can set up my own music playlists. And the playlist they create for me based of what I like are great.,5,0,,1,114,24,love set music playlist playlist create base like great
2022-06-08 13:46:15,Made for money and is super inconvenient. Very controlling and feels like a violation of my rights.,1,0,,0,99,17,money super inconvenient control feel like violation right
2022-06-29 16:05:51,Just love all the great music choices!!!,5,0,,1,40,7,love great music choice
2022-06-15 02:34:07,It's really wonderful app 😊 and very useful too ☺️,5,0,,1,50,10,wonderful app useful
2022-06-17 16:38:51,Irritating App with Ads in between at irrelevent timings. Wont recommend..,1,0,,0,74,11,irritate app ad irrelevent timing will not recommend
2022-06-19 04:27:30,The best music streaming services,5,1,,1,33,5,good music streaming service
2022-07-01 16:29:04,"This app is great. The only problem that I have with it is that it is really laggy. Some of my songs won't play will use my skips. Also, I'll use one skip and the app won't let me use any more of my skips. This was all a while ago but I thought I should let you guys know. I have premuin now and it works great.",5,0,,1,311,68,app great problem laggy song will not play use skip ill use skip app will not let use skip ago think let guy know premuin work great
2022-06-14 15:37:12,"Overall it's a great service, I tend to use it on my phone at work or the Playstation at home. I use premium so no ads, my biggest issue is the songs keep getting removed when I go back to listen to them. Granted I'm looking for songs that they had a few years ago but it's disappointing I'm unable to find or play them.",4,82,,1,320,65,overall great service tend use phone work playstation home use premium ad big issue song get remove listen grant look song year ago disappointing unable find play
